_dummy,_prepare,_run,acc,accuracy,aspectRatio,auto_log,average_response_time,avg_rt,background,bidi,break_if,cal_beep,cal_target_size,canvas_backend,column_order,compensation,coordinates,correct,correct__boks,correct_boks,correct_continue_after_feedback,correct_continue_after_instructions,correct_continue_after_practice,correct_end_of_experiment_keypress,correct_response,count_TODO,count__eyelink_stop_recording,count__loop,count__practice_block_loop,count__practice_block_sequence,count_block_loop,count_block_sequence,count_cog_dict,count_constants,count_correct_response,count_display,count_end_of_experiment,count_end_of_experiment_keypress,count_end_of_practice,count_end_practice,count_experiment,count_experimental_loop,count_eyelink_calibrate,count_eyelink_drift_correct,count_eyelink_log,count_eyelink_start_recording,count_feedback_correct,count_feedback_incorrect,count_feedback_info,count_logger,count_loop,count_practice_block_loop,count_practice_block_sequence,count_practice_loop,count_ratio_px_degrees,count_reset_feedback,count_response_msg,count_rotate,count_sequence,count_start_practice,count_trial_sequence,currBlock,cycles,description,dev,direction,duration,ecc,feedback_dur,flip,flush,flush_keyboard,font_bold,font_family,font_italic,font_size,force_drift_correct,foreground,gap,hScaled,hStim,height,item,keyboard_backend,log_msg,maxEccDegr,minEccDegr,mode,mouse_backend,msg,note,order,path,practice,pxDegrRatio,realAngle,repeat,repeat_cycle,reset_variables,respNon,respObject,response,response__boks,response_boks,response_continue_after_feedback,response_continue_after_instructions,response_continue_after_practice,response_end_of_experiment_keypress,response_end_of_practice,response_time,response_time__boks,response_time_boks,response_time_continue_after_feedback,response_time_continue_after_instructions,response_time_continue_after_practice,response_time_end_of_experiment_keypress,response_time_end_of_practice,sacc_acc_thresh,sacc_vel_thresh,sampler_backend,scale,skip,start,start_response_interval,stimRotARadial,stimRotBRadial,stim_name,stim_type,subject_nr,subject_parity,synth_backend,throttle,time_TODO,time__eyelink_stop_recording,time__loop,time__practice_block_loop,time__practice_block_sequence,time_block_loop,time_block_sequence,time_cog_dict,time_constants,time_correct_response,time_display,time_end_of_experiment,time_end_of_experiment_keypress,time_end_of_practice,time_end_practice,time_experiment,time_experimental_loop,time_eyelink_calibrate,time_eyelink_drift_correct,time_eyelink_log,time_eyelink_start_recording,time_feedback_correct,time_feedback_incorrect,time_feedback_info,time_logger,time_loop,time_practice_block_loop,time_practice_block_sequence,time_practice_loop,time_ratio_px_degrees,time_reset_feedback,time_response_msg,time_rotate,time_sequence,time_start_practice,time_trial_sequence,timeout,title,totalBlocks,tracker_attached,transparent_variables,visual_field,wScaled,wStim,width,xCen,xCog,xStim,xpos,yCen,yStim,ypos
"NA","NA","NA","undefined","undefined","1.33333333333","yes","undefined","undefined","white","no","NA","NA","NA","psycho","NA","0","relative","NA","NA","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","1","1","NA","0","567","567","0","NA","NA","NA","0","0","NA","NA","NA","NA","NA","NA","NA","567","NA","NA","NA","NA","0","NA","NA","0","NA","NA","567","0","NA","Logs experimental data","NA","20","NA","213","0","left","NA","NA","no","mono","no","18","NA","black","zero","180","540","768","NA","psycho","NA","7","5","NA","psycho","NA","NA","NA","/home/sebastiaan/Data/0055 Lotje's single object displays/0055D Simulation 2/experiment/004C/non-object_knife.png","no","34","200","NA","0","NA","1","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","legacy","3","NA","experiment","None","3.49065850399","1.56884890309","knife","non-object","999","odd","legacy","NA","NA","NA","NA","NA","NA","41187.4849796","41187.4001026","NA","520.059108734","72880.6979656","72880.7330132","NA","NA","NA","NA","519.922018051","520.146131516","NA","NA","NA","NA","NA","NA","NA","72933.9749813","NA","NA","NA","NA","520.112991333","NA","NA","520.091056824","NA","NA","72880.5801868","NA","Extended template","NA","NA","no","lower","240","720","1024","512","1.2444053216","72","NA","384","-200","NA"
"NA","NA","NA","undefined","undefined","1.33333333333","yes","undefined","undefined","white","no","NA","NA","NA","psycho","NA","0","relative","NA","NA","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","1","1","NA","0","568","568","0","NA","NA","NA","0","0","NA","NA","NA","NA","NA","NA","NA","568","NA","NA","NA","NA","0","NA","NA","0","NA","NA","568","0","NA","Logs experimental data","NA","-20","NA","236","0","left","NA","NA","no","mono","no","18","NA","black","overlap","180","540","768","NA","psycho","NA","7","5","NA","psycho","NA","NA","NA","/home/sebastiaan/Data/0055 Lotje's single object displays/0055D Simulation 2/experiment/004C/non-object_paintbrush.png","no","34","160","NA","0","NA","1","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","legacy","3","NA","experiment","None","2.79252680319","1.52757825149","paintbrush","non-object","999","odd","legacy","NA","NA","NA","NA","NA","NA","41187.4849796","41187.4001026","NA","520.059108734","73031.6991806","73031.733036","NA","NA","NA","NA","519.922018051","520.146131516","NA","NA","NA","NA","NA","NA","NA","73083.2631588","NA","NA","NA","NA","520.112991333","NA","NA","520.091056824","NA","NA","73031.5761566","NA","Extended template","NA","NA","no","lower","240","720","1024","512","30.6174621439","-90","NA","384","-218","NA"
"NA","NA","NA","undefined","undefined","1.33333333333","yes","undefined","undefined","white","no","NA","NA","NA","psycho","NA","0","relative","NA","NA","NA","NA","NA","NA","NA","2","NA","NA","NA","NA","NA","1","1","NA","0","569","569","0","NA","NA","NA","0","0","NA","NA","NA","NA","NA","NA","NA","569","NA","NA","NA","NA","0","NA","NA","0","NA","NA","569","0","NA","Logs experimental data","NA","20","NA","226","0","left","NA","NA","no","mono","no","18","NA","black","overlap","180","540","768","NA","psycho","NA","7","5","NA","psycho","NA","NA","NA","/home/sebastiaan/Data/0055 Lotje's single object displays/0055D Simulation 2/experiment/004C/object_mallet.png","no","34","200","NA","0","NA","1","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","legacy","3","NA","experiment","None","3.49065850399","1.5146078696","mallet","object","999","odd","legacy","NA","NA","NA","NA","NA","NA","41187.4849796","41187.4001026","NA","520.059108734","73175.9040356","73175.9541035","NA","NA","NA","NA","519.922018051","520.146131516","NA","NA","NA","NA","NA","NA","NA","73247.9510307","NA","NA","NA","NA","520.112991333","NA","NA","520.091056824","NA","NA","73175.7791042","NA","Extended template","NA","NA","no","lower","240","720","1024","512","38.1359159379","65","NA","384","-216","NA"
"NA","NA","NA","undefined","undefined","1.33333333333","yes","undefined","undefined","white","no","NA","NA","NA","psycho","NA","0","relative","NA","NA","NA","NA","NA","NA","NA","2","NA","NA","NA","NA","NA","1","1","NA","0","570","570","0","NA","NA","NA","0","0","NA","NA","NA","NA","NA","NA","NA","570","NA","NA","NA","NA","0","NA","NA","0","NA","NA","570","0","NA","Logs experimental data","NA","0","NA","199","0","left","NA","NA","no","mono","no","18","NA","black","zero","180","540","768","NA","psycho","NA","7","5","NA","psycho","NA","NA","NA","/home/sebastiaan/Data/0055 Lotje's single object displays/0055D Simulation 2/experiment/004C/object_chisel.png","no","34","0","NA","0","NA","1","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","legacy","3","NA","experiment","None","0","1.52756963398","chisel","object","999","odd","legacy","NA","NA","NA","NA","NA","NA","41187.4849796","41187.4001026","NA","520.059108734","73349.2059708","73349.2331505","NA","NA","NA","NA","519.922018051","520.146131516","NA","NA","NA","NA","NA","NA","NA","73400.8049965","NA","NA","NA","NA","520.112991333","NA","NA","520.091056824","NA","NA","73349.1191864","NA","Extended template","NA","NA","no","upper","240","720","1024","512","-25.8224210823","8","NA","384","198","NA"
"NA","NA","NA","undefined","undefined","1.33333333333","yes","undefined","undefined","white","no","NA","NA","NA","psycho","NA","0","relative","NA","NA","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","1","1","NA","0","571","571","0","NA","NA","NA","0","0","NA","NA","NA","NA","NA","NA","NA","571","NA","NA","NA","NA","0","NA","NA","0","NA","NA","571","0","NA","Logs experimental data","NA","-20","NA","213","0","left","NA","NA","no","mono","no","18","NA","black","overlap","180","540","768","NA","psycho","NA","7","5","NA","psycho","NA","NA","NA","/home/sebastiaan/Data/0055 Lotje's single object displays/0055D Simulation 2/experiment/004C/non-object_sharpeningsteel.png","no","34","160","NA","0","NA","1","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","legacy","3","NA","experiment","None","2.79252680319","1.61379894239","sharpeningsteel","non-object","999","odd","legacy","NA","NA","NA","NA","NA","NA","41187.4849796","41187.4001026","NA","520.059108734","73488.090992","73488.1181717","NA","NA","NA","NA","519.922018051","520.146131516","NA","NA","NA","NA","NA","NA","NA","73533.2319736","NA","NA","NA","NA","520.112991333","NA","NA","520.091056824","NA","NA","73488.0080223","NA","Extended template","NA","NA","no","lower","240","720","1024","512","-27.4956219826","-64","NA","384","-203","NA"
"NA","NA","NA","undefined","undefined","1.33333333333","yes","undefined","undefined","white","no","NA","NA","NA","psycho","NA","0","relative","NA","NA","NA","NA","NA","NA","NA","2","NA","NA","NA","NA","NA","1","1","NA","0","572","572","0","NA","NA","NA","0","0","NA","NA","NA","NA","NA","NA","NA","572","NA","NA","NA","NA","0","NA","NA","0","NA","NA","572","0","NA","Logs experimental data","NA","20","NA","176","0","left","NA","NA","no","mono","no","18","NA","black","zero","180","540","768","NA","psycho","NA","7","5","NA","psycho","NA","NA","NA","/home/sebastiaan/Data/0055 Lotje's single object displays/0055D Simulation 2/experiment/004C/object_chisel2.png","no","34","200","NA","0","NA","1","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","legacy","3","NA","experiment","None","3.49065850399","1.56350991881","chisel2","object","999","odd","legacy","NA","NA","NA","NA","NA","NA","41187.4849796","41187.4001026","NA","520.059108734","73616.2831783","73616.309166","NA","NA","NA","NA","519.922018051","520.146131516","NA","NA","NA","NA","NA","NA","NA","73667.2620773","NA","NA","NA","NA","520.112991333","NA","NA","520.091056824","NA","NA","73616.2011623","NA","Extended template","NA","NA","no","lower","240","720","1024","512","3.84729150124","58","NA","384","-165","NA"
"NA","NA","NA","undefined","undefined","1.33333333333","yes","undefined","undefined","white","no","NA","NA","NA","psycho","NA","0","relative","NA","NA","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","1","1","NA","0","573","573","0","NA","NA","NA","0","0","NA","NA","NA","NA","NA","NA","NA","573","NA","NA","NA","NA","0","NA","NA","0","NA","NA","573","0","NA","Logs experimental data","NA","0","NA","201","0","right","NA","NA","no","mono","no","18","NA","black","zero","180","540","768","NA","psycho","NA","7","5","NA","psycho","NA","NA","NA","/home/sebastiaan/Data/0055 Lotje's single object displays/0055D Simulation 2/experiment/004C/non-object_chisel.png","no","34","180","NA","0","NA","1","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","legacy","3","NA","experiment","None","3.14159265359","1.5289487912","chisel","non-object","999","odd","legacy","NA","NA","NA","NA","NA","NA","41187.4849796","41187.4001026","NA","520.059108734","73757.4131489","73757.4419975","NA","NA","NA","NA","519.922018051","520.146131516","NA","NA","NA","NA","NA","NA","NA","73799.9370098","NA","NA","NA","NA","520.112991333","NA","NA","520.091056824","NA","NA","73757.3211193","NA","Extended template","NA","NA","no","lower","240","720","1024","512","25.2488043898","-8","NA","384","-200","NA"
"NA","NA","NA","undefined","undefined","1.33333333333","yes","undefined","undefined","white","no","NA","NA","NA","psycho","NA","0","relative","NA","NA","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","1","1","NA","0","574","574","0","NA","NA","NA","0","0","NA","NA","NA","NA","NA","NA","NA","574","NA","NA","NA","NA","0","NA","NA","0","NA","NA","574","0","NA","Logs experimental data","NA","-20","NA","232","0","left","NA","NA","no","mono","no","18","NA","black","overlap","180","540","768","NA","psycho","NA","7","5","NA","psycho","NA","NA","NA","/home/sebastiaan/Data/0055 Lotje's single object displays/0055D Simulation 2/experiment/004C/non-object_peeler.png","no","34","160","NA","0","NA","1","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","legacy","3","NA","experiment","None","2.79252680319","1.57114365204","peeler","non-object","999","odd","legacy","NA","NA","NA","NA","NA","NA","41187.4849796","41187.4001026","NA","520.059108734","73887.5310421","73887.5570297","NA","NA","NA","NA","519.922018051","520.146131516","NA","NA","NA","NA","NA","NA","NA","73933.3691597","NA","NA","NA","NA","520.112991333","NA","NA","520.091056824","NA","NA","73887.4471188","NA","Extended template","NA","NA","no","lower","240","720","1024","512","-0.241738381174","-79","NA","384","-218","NA"
"NA","NA","NA","undefined","undefined","1.33333333333","yes","undefined","undefined","white","no","NA","NA","NA","psycho","NA","0","relative","NA","NA","NA","NA","NA","NA","NA","2","NA","NA","NA","NA","NA","1","1","NA","0","575","575","0","NA","NA","NA","0","0","NA","NA","NA","NA","NA","NA","NA","575","NA","NA","NA","NA","0","NA","NA","0","NA","NA","575","0","NA","Logs experimental data","NA","0","NA","212","0","right","NA","NA","no","mono","no","18","NA","black","zero","180","540","768","NA","psycho","NA","7","5","NA","psycho","NA","NA","NA","/home/sebastiaan/Data/0055 Lotje's single object displays/0055D Simulation 2/experiment/004C/object_screwdriver.png","no","34","180","NA","0","NA","1","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","legacy","3","NA","experiment","None","3.14159265359","1.49803642515","screwdriver","object","999","odd","legacy","NA","NA","NA","NA","NA","NA","41187.4849796","41187.4001026","NA","520.059108734","74012.804985","74012.8290653","NA","NA","NA","NA","519.922018051","520.146131516","NA","NA","NA","NA","NA","NA","NA","74060.9500408","NA","NA","NA","NA","520.112991333","NA","NA","520.091056824","NA","NA","74012.7220154","NA","Extended template","NA","NA","no","lower","240","720","1024","512","46.3571312645","-15","NA","384","-211","NA"
"NA","NA","NA","undefined","undefined","1.33333333333","yes","undefined","undefined","white","no","NA","NA","NA","psycho","NA","0","relative","NA","NA","NA","NA","NA","NA","NA","2","NA","NA","NA","NA","NA","1","1","NA","0","576","576","0","NA","NA","NA","0","0","NA","NA","NA","NA","NA","NA","NA","576","NA","NA","NA","NA","0","NA","NA","0","NA","NA","576","0","NA","Logs experimental data","NA","20","NA","176","0","right","NA","NA","no","mono","no","18","NA","black","zero","180","540","768","NA","psycho","NA","7","5","NA","psycho","NA","NA","NA","/home/sebastiaan/Data/0055 Lotje's single object displays/0055D Simulation 2/experiment/004C/object_chisel2.png","no","34","200","NA","0","NA","1","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","legacy","3","NA","experiment","None","3.49065850399","1.57808273478","chisel2","object","999","odd","legacy","NA","NA","NA","NA","NA","NA","41187.4849796","41187.4001026","NA","520.059108734","74154.3750763","74154.4010639","NA","NA","NA","NA","519.922018051","520.146131516","NA","NA","NA","NA","NA","NA","NA","74202.0909786","NA","NA","NA","NA","520.112991333","NA","NA","520.091056824","NA","NA","74154.2861462","NA","Extended template","NA","NA","no","lower","240","720","1024","512","-3.84729150124","61","NA","384","-164","NA"
"NA","NA","NA","undefined","undefined","1.33333333333","yes","undefined","undefined","white","no","NA","NA","NA","psycho","NA","0","relative","NA","NA","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","1","1","NA","0","577","577","0","NA","NA","NA","0","0","NA","NA","NA","NA","NA","NA","NA","577","NA","NA","NA","NA","0","NA","NA","0","NA","NA","577","0","NA","Logs experimental data","NA","-20","NA","227","0","left","NA","NA","no","mono","no","18","NA","black","zero","180","540","768","NA","psycho","NA","7","5","NA","psycho","NA","NA","NA","/home/sebastiaan/Data/0055 Lotje's single object displays/0055D Simulation 2/experiment/004C/non-object_knife.png","no","34","160","NA","0","NA","1","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","legacy","3","NA","experiment","None","2.79252680319","1.56896900824","knife","non-object","999","odd","legacy","NA","NA","NA","NA","NA","NA","41187.4849796","41187.4001026","NA","520.059108734","74299.4520664","74299.4790077","NA","NA","NA","NA","519.922018051","520.146131516","NA","NA","NA","NA","NA","NA","NA","74348.5271931","NA","NA","NA","NA","520.112991333","NA","NA","520.091056824","NA","NA","74299.3299961","NA","Extended template","NA","NA","no","lower","240","720","1024","512","1.2444053216","-78","NA","384","-213","NA"
"NA","NA","NA","undefined","undefined","1.33333333333","yes","undefined","undefined","white","no","NA","NA","NA","psycho","NA","0","relative","NA","NA","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","1","1","NA","0","578","578","0","NA","NA","NA","0","0","NA","NA","NA","NA","NA","NA","NA","578","NA","NA","NA","NA","0","NA","NA","0","NA","NA","578","0","NA","Logs experimental data","NA","20","NA","238","0","left","NA","NA","no","mono","no","18","NA","black","zero","180","540","768","NA","psycho","NA","7","5","NA","psycho","NA","NA","NA","/home/sebastiaan/Data/0055 Lotje's single object displays/0055D Simulation 2/experiment/004C/non-object_spoon2.png","no","34","200","NA","0","NA","1","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","legacy","3","NA","experiment","None","3.49065850399","1.5525585373","spoon2","non-object","999","odd","legacy","NA","NA","NA","NA","NA","NA","41187.4849796","41187.4001026","NA","520.059108734","74437.5910759","74437.6170635","NA","NA","NA","NA","519.922018051","520.146131516","NA","NA","NA","NA","NA","NA","NA","74483.9940071","NA","NA","NA","NA","520.112991333","NA","NA","520.091056824","NA","NA","74437.5071526","NA","Extended template","NA","NA","no","lower","240","720","1024","512","13.0232256478","77","NA","384","-225","NA"
"NA","NA","NA","undefined","undefined","1.33333333333","yes","undefined","undefined","white","no","NA","NA","NA","psycho","NA","0","relative","NA","NA","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","1","1","NA","0","579","579","0","NA","NA","NA","0","0","NA","NA","NA","NA","NA","NA","NA","579","NA","NA","NA","NA","0","NA","NA","0","NA","NA","579","0","NA","Logs experimental data","NA","20","NA","192","0","left","NA","NA","no","mono","no","18","NA","black","zero","180","540","768","NA","psycho","NA","7","5","NA","psycho","NA","NA","NA","/home/sebastiaan/Data/0055 Lotje's single object displays/0055D Simulation 2/experiment/004C/non-object_mallet.png","no","34","200","NA","0","NA","1","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","legacy","3","NA","experiment","None","3.49065850399","1.50553244063","mallet","non-object","999","odd","legacy","NA","NA","NA","NA","NA","NA","41187.4849796","41187.4001026","NA","520.059108734","74577.0480633","74577.0990849","NA","NA","NA","NA","519.922018051","520.146131516","NA","NA","NA","NA","NA","NA","NA","74650.9690285","NA","NA","NA","NA","520.112991333","NA","NA","520.091056824","NA","NA","74576.9131184","NA","Extended template","NA","NA","no","lower","240","720","1024","512","37.6454623251","53","NA","384","-184","NA"
"NA","NA","NA","undefined","undefined","1.33333333333","yes","undefined","undefined","white","no","NA","NA","NA","psycho","NA","0","relative","NA","NA","NA","NA","NA","NA","NA","2","NA","NA","NA","NA","NA","1","1","NA","0","580","580","0","NA","NA","NA","0","0","NA","NA","NA","NA","NA","NA","NA","580","NA","NA","NA","NA","0","NA","NA","0","NA","NA","580","0","NA","Logs experimental data","NA","0","NA","194","0","left","NA","NA","no","mono","no","18","NA","black","overlap","180","540","768","NA","psycho","NA","7","5","NA","psycho","NA","NA","NA","/home/sebastiaan/Data/0055 Lotje's single object displays/0055D Simulation 2/experiment/004C/object_sharpeningsteel.png","no","34","0","NA","0","NA","1","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","legacy","3","NA","experiment","None","0","1.52200543621","sharpeningsteel","object","999","odd","legacy","NA","NA","NA","NA","NA","NA","41187.4849796","41187.4001026","NA","520.059108734","74747.1511364","74747.1899986","NA","NA","NA","NA","519.922018051","520.146131516","NA","NA","NA","NA","NA","NA","NA","74799.1361618","NA","NA","NA","NA","520.112991333","NA","NA","520.091056824","NA","NA","74747.025013","NA","Extended template","NA","NA","no","upper","240","720","1024","512","-28.4188527416","9","NA","384","193","NA"
