_prepare,_run,aff_lum,align,background,blockNr,block_total,cal_beep,cal_target_size,canvas_backend,cat,catch,catch_trial,column_order,comp,compensation,content,coordinates,correct_garage,correct_garage_label,correct_kitchen,correct_kitchen_label,correct_response,count_CoG_dictionary,count_Description,count_block_loop,count_block_sequence,count_determine_CoG,count_display_fixation_and_stimulus,count_experiment,count_experimental_loop,count_extra_log_vars,count_eyelink_calibrate,count_get_block_properties,count_get_trial_properties,count_global_functions,count_global_variables,count_goodbye,count_logger,count_reset_feedback,count_suppress_warnings,count_trial_sequence,cutoff,cycles,description,dev_for_warning,duration,feedback_dur,fix_lost,font_bold,font_family,font_italic,font_size,force_drift_correct,foreground,gap,handle_side,height,item,jitter,keyboard_backend,label1,label2,language,large_fix_col,large_fix_size,letter,mask_side,max_dev_fix,max_dev_object,max_samples,maxchar,min_samples_fix,min_samples_object,mouse_backend,note,nr_catch,object,offset,order,overall_rep,pict,practice,rep,repeat,repeat_cycle,response,response1,response2,response_goodbye,response_hand,response_time,response_time_goodbye,sacc_acc_thresh,sacc_vel_thresh,sampler_backend,scale,scale_stim,scaled_height,scaled_width,skip,start,subject_nr,subject_parity,symm,synth_backend,time_CoG_dictionary,time_Description,time_block_loop,time_block_sequence,time_determine_CoG,time_display_fixation_and_stimulus,time_experiment,time_experimental_loop,time_extra_log_vars,time_eyelink_calibrate,time_get_block_properties,time_get_trial_properties,time_global_functions,time_global_variables,time_goodbye,time_logger,time_reset_feedback,time_suppress_warnings,time_trial_sequence,timeout_dur,title,tracker_attached,trials_per_block,visual_field,width,xCoG,x_stim_corr,y_cen,y_fix,y_fix_normal,y_stim,y_stim_degrees
NA,NA,control,NA,white,6,6,NA,NA,psycho,kitchen,no,no,NA,compatible,0,NA,relative,1,bouton 1,2,bouton 2,2,0,0,5,5,492,492,0,0,492,0,5,492,0,0,0,492,5,0,492,85,NA,Logs experimental data,150,NA,0,no,no,mono,no,18,NA,black,zero,right,768,NA,426.640848627,psycho,bouton 1,bouton 2,French,black,32,D,control,25,50,4000,NA,50,50,psycho,NA,8,knife,NA,NA,27,asymm_kitchen_knife,no,1,NA,0,NA,1,2,NA,right,NA,NA,NA,NA,legacy,3,yes,180,240,NA,experiment,0,even,asymm,legacy,NA,NA,NA,NA,NA,NA,NA,NA,NA,2124.33695793,NA,NA,NA,NA,NA,NA,NA,NA,NA,2500,Orientation effect,NA,108,upper,1024,1.8152410452,-1.8152410452,384,0,384,187,5
NA,NA,control,NA,white,6,6,NA,NA,psycho,garage,no,no,NA,incompatible,0,NA,relative,1,bouton 1,2,bouton 2,1,0,0,5,5,493,493,0,0,493,0,5,493,0,0,0,493,5,0,493,85,NA,Logs experimental data,150,NA,0,no,no,mono,no,18,NA,black,overlap,right,768,NA,435.013924335,psycho,bouton 1,bouton 2,French,black,32,D,control,25,50,4000,NA,50,50,psycho,NA,8,leveller,NA,NA,28,symm_garage_leveller,no,1,NA,0,NA,1,2,NA,left,NA,NA,NA,NA,legacy,3,yes,180,240,NA,experiment,0,even,symm,legacy,NA,NA,NA,NA,NA,NA,NA,NA,NA,2124.33695793,NA,NA,NA,NA,NA,NA,NA,NA,NA,2500,Orientation effect,NA,108,upper,1024,-3.8552939967,3.8552939967,384,0,384,195,5
NA,NA,overlap,NA,white,6,6,NA,NA,psycho,garage,no,no,NA,incompatible,0,NA,relative,1,bouton 1,2,bouton 2,1,0,0,5,5,494,494,0,0,494,0,5,494,0,0,0,494,5,0,494,85,NA,Logs experimental data,150,NA,0,no,no,mono,no,18,NA,black,overlap,right,768,NA,434.275445504,psycho,bouton 1,bouton 2,French,black,32,A,left,25,50,4000,NA,50,50,psycho,NA,8,wrench,NA,NA,27,asymm_garage_wrench,no,1,NA,0,NA,1,2,NA,left,NA,NA,NA,NA,legacy,3,yes,180,240,NA,experiment,0,even,asymm,legacy,NA,NA,NA,NA,NA,NA,NA,NA,NA,2124.33695793,NA,NA,NA,NA,NA,NA,NA,NA,NA,2500,Orientation effect,NA,108,upper,1024,-12.2379499064,12.2379499064,384,0,384,203,5
NA,NA,overlap,NA,white,6,6,NA,NA,psycho,garage,no,no,NA,compatible,0,NA,relative,1,bouton 1,2,bouton 2,1,0,0,5,5,495,495,0,0,495,0,5,495,0,0,0,495,5,0,495,85,NA,Logs experimental data,150,NA,0,no,no,mono,no,18,NA,black,overlap,left,768,NA,400.398940023,psycho,bouton 1,bouton 2,French,black,32,C,right,25,50,4000,NA,50,50,psycho,NA,8,paintbrush,NA,NA,29,asymm_garage_paintbrush,no,2,NA,0,NA,1,2,NA,left,NA,NA,NA,NA,legacy,3,yes,180,240,NA,experiment,0,even,asymm,legacy,NA,NA,NA,NA,NA,NA,NA,NA,NA,2124.33695793,NA,NA,NA,NA,NA,NA,NA,NA,NA,2500,Orientation effect,NA,108,lower,1024,26.6698663165,-26.6698663165,384,0,384,-209,-7
NA,NA,opposite,NA,white,6,6,NA,NA,psycho,garage,no,no,NA,compatible,0,NA,relative,1,bouton 1,2,bouton 2,1,0,0,5,5,496,496,0,0,496,0,5,496,0,0,0,496,5,0,496,85,NA,Logs experimental data,150,NA,0,no,no,mono,no,18,NA,black,overlap,left,768,NA,399.868903926,psycho,bouton 1,bouton 2,French,black,32,E,left,25,50,4000,NA,50,50,psycho,NA,8,ruler,NA,NA,28,symm_garage_ruler,no,2,NA,0,NA,1,2,NA,left,NA,NA,NA,NA,legacy,3,yes,180,240,NA,experiment,0,even,symm,legacy,NA,NA,NA,NA,NA,NA,NA,NA,NA,2124.33695793,NA,NA,NA,NA,NA,NA,NA,NA,NA,2500,Orientation effect,NA,108,upper,1024,13.6840295066,-13.6840295066,384,0,384,220,6
NA,NA,overlap,NA,white,6,6,NA,NA,psycho,garage,no,no,NA,compatible,0,NA,relative,1,bouton 1,2,bouton 2,1,0,0,5,5,497,497,0,0,497,0,5,497,0,0,0,497,5,0,497,85,NA,Logs experimental data,150,NA,0,no,no,mono,no,18,NA,black,overlap,left,768,NA,414.783732203,psycho,bouton 1,bouton 2,French,black,32,C,right,25,50,4000,NA,50,50,psycho,NA,8,chisel2,NA,NA,28,asymm_garage_chisel2,no,2,NA,0,NA,1,2,NA,left,NA,NA,NA,NA,legacy,3,yes,180,240,NA,experiment,0,even,asymm,legacy,NA,NA,NA,NA,NA,NA,NA,NA,NA,2124.33695793,NA,NA,NA,NA,NA,NA,NA,NA,NA,2500,Orientation effect,NA,108,upper,1024,-13.2541324123,13.2541324123,384,0,384,211,6
NA,NA,control,NA,white,6,6,NA,NA,psycho,garage,no,no,NA,compatible,0,NA,relative,1,bouton 1,2,bouton 2,1,0,0,5,5,498,498,0,0,498,0,5,498,0,0,0,498,5,0,498,85,NA,Logs experimental data,150,NA,0,no,no,mono,no,18,NA,black,overlap,left,768,NA,338.29695184,psycho,bouton 1,bouton 2,French,black,32,F,control,25,50,4000,NA,50,50,psycho,NA,8,screwdriver,NA,NA,29,asymm_garage_screwdriver,no,2,NA,0,NA,1,2,NA,left,NA,NA,NA,NA,legacy,3,yes,180,240,NA,experiment,0,even,asymm,legacy,NA,NA,NA,NA,NA,NA,NA,NA,NA,2124.33695793,NA,NA,NA,NA,NA,NA,NA,NA,NA,2500,Orientation effect,NA,108,lower,1024,-53.8138704136,53.8138704136,384,0,384,-224,-7
NA,NA,opposite,NA,white,6,6,NA,NA,psycho,kitchen,no,no,NA,compatible,0,NA,relative,1,bouton 1,2,bouton 2,2,0,0,5,5,499,499,0,0,499,0,5,499,0,0,0,499,5,0,499,85,NA,Logs experimental data,150,NA,0,no,no,mono,no,18,NA,black,overlap,right,768,NA,411.779043713,psycho,bouton 1,bouton 2,French,black,32,B,right,25,50,4000,NA,50,50,psycho,NA,8,spoon,NA,NA,27,asymm_kitchen_spoon,no,2,NA,0,NA,1,2,NA,right,NA,NA,NA,NA,legacy,3,yes,180,240,NA,experiment,0,even,asymm,legacy,NA,NA,NA,NA,NA,NA,NA,NA,NA,2124.33695793,NA,NA,NA,NA,NA,NA,NA,NA,NA,2500,Orientation effect,NA,108,upper,1024,-20.2982223524,20.2982223524,384,0,384,235,6
NA,NA,overlap,NA,white,6,6,NA,NA,psycho,garage,no,no,NA,compatible,0,NA,relative,1,bouton 1,2,bouton 2,1,0,0,5,5,500,500,0,0,500,0,5,500,0,0,0,500,5,0,500,85,NA,Logs experimental data,150,NA,0,no,no,mono,no,18,NA,black,overlap,left,768,NA,422.27568748,psycho,bouton 1,bouton 2,French,black,32,C,right,25,50,4000,NA,50,50,psycho,NA,8,chisel,NA,NA,30,asymm_garage_chisel,no,2,NA,0,NA,1,2,NA,left,NA,NA,NA,NA,legacy,3,yes,180,240,NA,experiment,0,even,asymm,legacy,NA,NA,NA,NA,NA,NA,NA,NA,NA,2124.33695793,NA,NA,NA,NA,NA,NA,NA,NA,NA,2500,Orientation effect,NA,108,lower,1024,-36.6160641938,36.6160641938,384,0,384,-184,-6
NA,NA,control,NA,white,6,6,NA,NA,psycho,kitchen,no,no,NA,compatible,0,NA,relative,1,bouton 1,2,bouton 2,2,0,0,5,5,501,501,0,0,501,0,5,501,0,0,0,501,5,0,501,85,NA,Logs experimental data,150,NA,0,no,no,mono,no,18,NA,black,zero,right,768,NA,535.564670725,psycho,bouton 1,bouton 2,French,black,32,D,control,25,50,4000,NA,50,50,psycho,NA,8,sharpeningsteel,NA,NA,28,asymm_kitchen_sharpeningsteel,no,2,NA,0,NA,1,2,NA,right,NA,NA,NA,NA,legacy,3,yes,180,240,NA,experiment,0,even,asymm,legacy,NA,NA,NA,NA,NA,NA,NA,NA,NA,2124.33695793,NA,NA,NA,NA,NA,NA,NA,NA,NA,2500,Orientation effect,NA,108,upper,1024,21.7534568235,-21.7534568235,384,0,384,191,5
NA,NA,overlap,NA,white,6,6,NA,NA,psycho,kitchen,no,no,NA,compatible,0,NA,relative,1,bouton 1,2,bouton 2,2,0,0,5,5,502,502,0,0,502,0,5,502,0,0,0,502,5,0,502,85,NA,Logs experimental data,150,NA,0,no,no,mono,no,18,NA,black,zero,right,768,NA,333.545485414,psycho,bouton 1,bouton 2,French,black,32,A,left,25,50,4000,NA,50,50,psycho,NA,8,roller,NA,NA,30,symm_kitchen_roller,no,2,NA,0,NA,1,2,NA,right,NA,NA,NA,NA,legacy,3,yes,180,240,NA,experiment,0,even,symm,legacy,NA,NA,NA,NA,NA,NA,NA,NA,NA,2124.33695793,NA,NA,NA,NA,NA,NA,NA,NA,NA,2500,Orientation effect,NA,108,upper,1024,8.2230146991,-8.2230146991,384,0,384,231,6
NA,NA,opposite,NA,white,6,6,NA,NA,psycho,garage,no,no,NA,compatible,0,NA,relative,1,bouton 1,2,bouton 2,1,0,0,5,5,503,503,0,0,503,0,5,503,0,0,0,503,5,0,503,85,NA,Logs experimental data,150,NA,0,no,no,mono,no,18,NA,black,overlap,left,768,NA,391.367247475,psycho,bouton 1,bouton 2,French,black,32,E,left,25,50,4000,NA,50,50,psycho,NA,8,mallet,NA,NA,27,asymm_garage_mallet,no,1,NA,0,NA,1,2,NA,left,NA,NA,NA,NA,legacy,3,yes,180,240,NA,experiment,0,even,asymm,legacy,NA,NA,NA,NA,NA,NA,NA,NA,NA,2124.33695793,NA,NA,NA,NA,NA,NA,NA,NA,NA,2500,Orientation effect,NA,108,lower,1024,38.4177872267,-38.4177872267,384,0,384,-230,-7
NA,NA,overlap,NA,white,6,6,NA,NA,psycho,kitchen,no,no,NA,compatible,0,NA,relative,1,bouton 1,2,bouton 2,2,0,0,5,5,504,504,0,0,504,0,5,504,0,0,0,504,5,0,504,85,NA,Logs experimental data,150,NA,0,no,no,mono,no,18,NA,black,zero,right,768,NA,525.591662813,psycho,bouton 1,bouton 2,French,black,32,A,left,25,50,4000,NA,50,50,psycho,NA,8,peeler,NA,NA,29,asymm_kitchen_peeler,no,2,NA,0,NA,1,2,NA,right,NA,NA,NA,NA,legacy,3,yes,180,240,NA,experiment,0,even,asymm,legacy,NA,NA,NA,NA,NA,NA,NA,NA,NA,2124.33695793,NA,NA,NA,NA,NA,NA,NA,NA,NA,2500,Orientation effect,NA,108,lower,1024,3.9751845897,-3.9751845897,384,0,384,-220,-7
NA,NA,opposite,NA,white,6,6,NA,NA,psycho,kitchen,no,no,NA,incompatible,0,NA,relative,1,bouton 1,2,bouton 2,2,0,0,5,5,505,505,0,0,505,0,5,505,0,0,0,505,5,0,505,85,NA,Logs experimental data,150,NA,0,no,no,mono,no,18,NA,black,overlap,left,768,NA,383.831278182,psycho,bouton 1,bouton 2,French,black,32,E,left,25,50,4000,NA,50,50,psycho,NA,8,washingbrush,NA,NA,27,asymm_kitchen_washingbrush,no,1,NA,0,NA,1,2,NA,right,NA,NA,NA,NA,legacy,3,yes,180,240,NA,experiment,0,even,asymm,legacy,NA,NA,NA,NA,NA,NA,NA,NA,NA,2124.33695793,NA,NA,NA,NA,NA,NA,NA,NA,NA,2500,Orientation effect,NA,108,lower,1024,33.9895188539,-33.9895188539,384,0,384,-228,-7
NA,NA,overlap,NA,white,6,6,NA,NA,psycho,kitchen,no,no,NA,compatible,0,NA,relative,1,bouton 1,2,bouton 2,2,0,0,5,5,506,506,0,0,506,0,5,506,0,0,0,506,5,0,506,85,NA,Logs experimental data,150,NA,0,no,no,mono,no,18,NA,black,zero,right,768,NA,479.375063505,psycho,bouton 1,bouton 2,French,black,32,A,left,25,50,4000,NA,50,50,psycho,NA,8,carrot,NA,NA,27,symm_kitchen_carrot,no,1,NA,0,NA,1,2,NA,right,NA,NA,NA,NA,legacy,3,yes,180,240,NA,experiment,0,even,symm,legacy,NA,NA,NA,NA,NA,NA,NA,NA,NA,2124.33695793,NA,NA,NA,NA,NA,NA,NA,NA,NA,2500,Orientation effect,NA,108,upper,1024,11.7403457719,-11.7403457719,384,0,384,178,5
NA,NA,control,NA,white,6,6,NA,NA,psycho,garage,no,no,NA,incompatible,0,NA,relative,1,bouton 1,2,bouton 2,1,0,0,5,5,507,507,0,0,507,0,5,507,0,0,0,507,5,0,507,85,NA,Logs experimental data,150,NA,0,no,no,mono,no,18,NA,black,zero,right,768,NA,464.477194967,psycho,bouton 1,bouton 2,French,black,32,D,control,25,50,4000,NA,50,50,psycho,NA,8,hammer,NA,NA,30,asymm_garage_hammer,no,2,NA,0,NA,1,2,NA,left,NA,NA,NA,NA,legacy,3,yes,180,240,NA,experiment,0,even,asymm,legacy,NA,NA,NA,NA,NA,NA,NA,NA,NA,2124.33695793,NA,NA,NA,NA,NA,NA,NA,NA,NA,2500,Orientation effect,NA,108,lower,1024,-49.2380396484,49.2380396484,384,0,384,-190,-6
NA,NA,opposite,NA,white,6,6,NA,NA,psycho,kitchen,no,no,NA,incompatible,0,NA,relative,1,bouton 1,2,bouton 2,2,0,0,5,5,508,508,0,0,508,0,5,508,0,0,0,508,5,0,508,85,NA,Logs experimental data,150,NA,0,no,no,mono,no,18,NA,black,zero,left,768,NA,514.607136159,psycho,bouton 1,bouton 2,French,black,32,E,left,25,50,4000,NA,50,50,psycho,NA,8,knife,NA,NA,28,asymm_kitchen_knife,no,2,NA,0,NA,1,2,NA,right,NA,NA,NA,NA,legacy,3,yes,180,240,NA,experiment,0,even,asymm,legacy,NA,NA,NA,NA,NA,NA,NA,NA,NA,2124.33695793,NA,NA,NA,NA,NA,NA,NA,NA,NA,2500,Orientation effect,NA,108,upper,1024,3.1534946827,-3.1534946827,384,0,384,197,5
NA,NA,control,NA,white,6,6,NA,NA,psycho,kitchen,no,no,NA,compatible,0,NA,relative,1,bouton 1,2,bouton 2,2,0,0,5,5,509,509,0,0,509,0,5,509,0,0,0,509,5,0,509,85,NA,Logs experimental data,150,NA,0,no,no,mono,no,18,NA,black,overlap,right,768,NA,404.080975907,psycho,bouton 1,bouton 2,French,black,32,D,control,25,50,4000,NA,50,50,psycho,NA,8,fork,NA,NA,30,asymm_kitchen_fork,no,2,NA,0,NA,1,2,NA,right,NA,NA,NA,NA,legacy,3,yes,180,240,NA,experiment,0,even,asymm,legacy,NA,NA,NA,NA,NA,NA,NA,NA,NA,2124.33695793,NA,NA,NA,NA,NA,NA,NA,NA,NA,2500,Orientation effect,NA,108,lower,1024,-32.1684136693,32.1684136693,384,0,384,-228,-7
NA,NA,control,NA,white,6,6,NA,NA,psycho,garage,no,no,NA,compatible,0,NA,relative,1,bouton 1,2,bouton 2,1,0,0,5,5,510,510,0,0,510,0,5,510,0,0,0,510,5,0,510,85,NA,Logs experimental data,150,NA,0,no,no,mono,no,18,NA,black,overlap,left,768,NA,434.650910157,psycho,bouton 1,bouton 2,French,black,32,F,control,25,50,4000,NA,50,50,psycho,NA,8,ruler,NA,NA,29,symm_garage_ruler,no,3,NA,0,NA,1,2,NA,left,NA,NA,NA,NA,legacy,3,yes,180,240,NA,experiment,0,even,symm,legacy,NA,NA,NA,NA,NA,NA,NA,NA,NA,2124.33695793,NA,NA,NA,NA,NA,NA,NA,NA,NA,2500,Orientation effect,NA,108,upper,1024,6.9911555367,-6.9911555367,384,0,384,220,6
NA,NA,opposite,NA,white,6,6,NA,NA,psycho,garage,no,no,NA,compatible,0,NA,relative,1,bouton 1,2,bouton 2,1,0,0,5,5,511,511,0,0,511,0,5,511,0,0,0,511,5,0,511,85,NA,Logs experimental data,150,NA,0,no,no,mono,no,18,NA,black,overlap,left,768,NA,383.423369115,psycho,bouton 1,bouton 2,French,black,32,E,left,25,50,4000,NA,50,50,psycho,NA,8,leveller,NA,NA,29,symm_garage_leveller,no,2,NA,0,NA,1,2,NA,left,NA,NA,NA,NA,legacy,3,yes,180,240,NA,experiment,0,even,symm,legacy,NA,NA,NA,NA,NA,NA,NA,NA,NA,2124.33695793,NA,NA,NA,NA,NA,NA,NA,NA,NA,2500,Orientation effect,NA,108,upper,1024,8.226194568,-8.226194568,384,0,384,228,6
NA,NA,opposite,NA,white,6,6,NA,NA,psycho,garage,no,no,NA,incompatible,0,NA,relative,1,bouton 1,2,bouton 2,1,0,0,5,5,512,512,0,0,512,0,5,512,0,0,0,512,5,0,512,85,NA,Logs experimental data,150,NA,0,no,no,mono,no,18,NA,black,zero,right,768,NA,385.644264395,psycho,bouton 1,bouton 2,French,black,32,B,right,25,50,4000,NA,50,50,psycho,NA,8,wrench,NA,NA,28,asymm_garage_wrench,no,2,NA,0,NA,1,2,NA,left,NA,NA,NA,NA,legacy,3,yes,180,240,NA,experiment,0,even,asymm,legacy,NA,NA,NA,NA,NA,NA,NA,NA,NA,2124.33695793,NA,NA,NA,NA,NA,NA,NA,NA,NA,2500,Orientation effect,NA,108,upper,1024,-26.7202121273,26.7202121273,384,0,384,185,5
NA,NA,overlap,NA,white,6,6,NA,NA,psycho,kitchen,no,no,NA,compatible,0,NA,relative,1,bouton 1,2,bouton 2,2,0,0,5,5,513,513,0,0,513,0,5,513,0,0,0,513,5,0,513,85,NA,Logs experimental data,150,NA,0,no,no,mono,no,18,NA,black,zero,right,768,NA,392.050526118,psycho,bouton 1,bouton 2,French,black,32,A,left,25,50,4000,NA,50,50,psycho,NA,8,spoon2,NA,NA,29,asymm_kitchen_spoon2,no,2,NA,0,NA,1,2,NA,right,NA,NA,NA,NA,legacy,3,yes,180,240,NA,experiment,0,even,asymm,legacy,NA,NA,NA,NA,NA,NA,NA,NA,NA,2124.33695793,NA,NA,NA,NA,NA,NA,NA,NA,NA,2500,Orientation effect,NA,108,lower,1024,2.317505638,-2.317505638,384,0,384,-185,-6
NA,NA,control,NA,white,6,6,NA,NA,psycho,garage,no,no,NA,incompatible,0,NA,relative,1,bouton 1,2,bouton 2,1,0,0,5,5,514,514,0,0,514,0,5,514,0,0,0,514,5,0,514,85,NA,Logs experimental data,150,NA,0,no,no,mono,no,18,NA,black,overlap,right,768,NA,321.117784433,psycho,bouton 1,bouton 2,French,black,32,D,control,25,50,4000,NA,50,50,psycho,NA,8,paintbrush,NA,NA,30,asymm_garage_paintbrush,no,3,NA,0,NA,1,2,NA,left,NA,NA,NA,NA,legacy,3,yes,180,240,NA,experiment,0,even,asymm,legacy,NA,NA,NA,NA,NA,NA,NA,NA,NA,2124.33695793,NA,NA,NA,NA,NA,NA,NA,NA,NA,2500,Orientation effect,NA,108,upper,1024,-33.2045987775,33.2045987775,384,0,384,183,5
NA,NA,control,NA,white,6,6,NA,NA,psycho,garage,no,no,NA,incompatible,0,NA,relative,1,bouton 1,2,bouton 2,1,0,0,5,5,515,515,0,0,515,0,5,515,0,0,0,515,5,0,515,85,NA,Logs experimental data,150,NA,0,no,no,mono,no,18,NA,black,zero,right,768,NA,377.868046437,psycho,bouton 1,bouton 2,French,black,32,D,control,25,50,4000,NA,50,50,psycho,NA,8,chisel2,NA,NA,29,asymm_garage_chisel2,no,3,NA,0,NA,1,2,NA,left,NA,NA,NA,NA,legacy,3,yes,180,240,NA,experiment,0,even,asymm,legacy,NA,NA,NA,NA,NA,NA,NA,NA,NA,2124.33695793,NA,NA,NA,NA,NA,NA,NA,NA,NA,2500,Orientation effect,NA,108,upper,1024,1.2057513206,-1.2057513206,384,0,384,181,5
NA,NA,opposite,NA,white,6,6,NA,NA,psycho,kitchen,no,no,NA,compatible,0,NA,relative,1,bouton 1,2,bouton 2,2,0,0,5,5,516,516,0,0,516,0,5,516,0,0,0,516,5,0,516,85,NA,Logs experimental data,150,NA,0,no,no,mono,no,18,NA,black,overlap,right,768,NA,404.148439195,psycho,bouton 1,bouton 2,French,black,32,B,right,25,50,4000,NA,50,50,psycho,NA,8,roller,NA,NA,31,symm_kitchen_roller,no,3,NA,0,NA,1,2,NA,right,NA,NA,NA,NA,legacy,3,yes,180,240,NA,experiment,0,even,symm,legacy,NA,NA,NA,NA,NA,NA,NA,NA,NA,2124.33695793,NA,NA,NA,NA,NA,NA,NA,NA,NA,2500,Orientation effect,NA,108,upper,1024,-9.0084671408,9.0084671408,384,0,384,197,5
NA,NA,control,NA,white,6,6,NA,NA,psycho,garage,no,no,NA,compatible,0,NA,relative,1,bouton 1,2,bouton 2,1,0,0,5,5,517,517,0,0,517,0,5,517,0,0,0,517,5,0,517,85,NA,Logs experimental data,150,NA,0,no,no,mono,no,18,NA,black,overlap,left,768,NA,438.898415553,psycho,bouton 1,bouton 2,French,black,32,F,control,25,50,4000,NA,50,50,psycho,NA,8,mallet,NA,NA,28,asymm_garage_mallet,no,2,NA,0,NA,1,2,NA,left,NA,NA,NA,NA,legacy,3,yes,180,240,NA,experiment,0,even,asymm,legacy,NA,NA,NA,NA,NA,NA,NA,NA,NA,2124.33695793,NA,NA,NA,NA,NA,NA,NA,NA,NA,2500,Orientation effect,NA,108,lower,1024,36.4525052012,-36.4525052012,384,0,384,-227,-7
NA,NA,opposite,NA,white,6,6,NA,NA,psycho,kitchen,no,no,NA,compatible,0,NA,relative,1,bouton 1,2,bouton 2,2,0,0,5,5,518,518,0,0,518,0,5,518,0,0,0,518,5,0,518,85,NA,Logs experimental data,150,NA,0,no,no,mono,no,18,NA,black,zero,right,768,NA,349.537916912,psycho,bouton 1,bouton 2,French,black,32,B,right,25,50,4000,NA,50,50,psycho,NA,8,peeler,NA,NA,30,asymm_kitchen_peeler,no,3,NA,0,NA,1,2,NA,right,NA,NA,NA,NA,legacy,3,yes,180,240,NA,experiment,0,even,asymm,legacy,NA,NA,NA,NA,NA,NA,NA,NA,NA,2124.33695793,NA,NA,NA,NA,NA,NA,NA,NA,NA,2500,Orientation effect,NA,108,lower,1024,0.4901505223,-0.4901505223,384,0,384,-199,-6
NA,NA,control,NA,white,6,6,NA,NA,psycho,kitchen,no,no,NA,incompatible,0,NA,relative,1,bouton 1,2,bouton 2,2,0,0,5,5,519,519,0,0,519,0,5,519,0,0,0,519,5,0,519,85,NA,Logs experimental data,150,NA,0,no,no,mono,no,18,NA,black,overlap,left,768,NA,433.36589352,psycho,bouton 1,bouton 2,French,black,32,F,control,25,50,4000,NA,50,50,psycho,NA,8,washingbrush,NA,NA,28,asymm_kitchen_washingbrush,no,2,NA,0,NA,1,2,NA,right,NA,NA,NA,NA,legacy,3,yes,180,240,NA,experiment,0,even,asymm,legacy,NA,NA,NA,NA,NA,NA,NA,NA,NA,2124.33695793,NA,NA,NA,NA,NA,NA,NA,NA,NA,2500,Orientation effect,NA,108,upper,1024,30.890600737,-30.890600737,384,0,384,229,6
NA,NA,overlap,NA,white,6,6,NA,NA,psycho,garage,no,no,NA,incompatible,0,NA,relative,1,bouton 1,2,bouton 2,1,0,0,5,5,520,520,0,0,520,0,5,520,0,0,0,520,5,0,520,85,NA,Logs experimental data,150,NA,0,no,no,mono,no,18,NA,black,zero,right,768,NA,411.581455382,psycho,bouton 1,bouton 2,French,black,32,A,left,25,50,4000,NA,50,50,psycho,NA,8,screwdriver,NA,NA,30,asymm_garage_screwdriver,no,3,NA,0,NA,1,2,NA,left,NA,NA,NA,NA,legacy,3,yes,180,240,NA,experiment,0,even,asymm,legacy,NA,NA,NA,NA,NA,NA,NA,NA,NA,2124.33695793,NA,NA,NA,NA,NA,NA,NA,NA,NA,2500,Orientation effect,NA,108,lower,1024,59.4625216496,-59.4625216496,384,0,384,-177,-6
NA,NA,overlap,NA,white,6,6,NA,NA,psycho,kitchen,no,no,NA,incompatible,0,NA,relative,1,bouton 1,2,bouton 2,2,0,0,5,5,521,521,0,0,521,0,5,521,0,0,0,521,5,0,521,85,NA,Logs experimental data,150,NA,0,no,no,mono,no,18,NA,black,overlap,left,768,NA,445.698492513,psycho,bouton 1,bouton 2,French,black,32,C,right,25,50,4000,NA,50,50,psycho,NA,8,spoon,NA,NA,28,asymm_kitchen_spoon,no,3,NA,0,NA,1,2,NA,right,NA,NA,NA,NA,legacy,3,yes,180,240,NA,experiment,0,even,asymm,legacy,NA,NA,NA,NA,NA,NA,NA,NA,NA,2124.33695793,NA,NA,NA,NA,NA,NA,NA,NA,NA,2500,Orientation effect,NA,108,lower,1024,-0.746140124,0.746140124,384,0,384,-172,-6
NA,NA,control,NA,white,6,6,NA,NA,psycho,garage,no,no,NA,incompatible,0,NA,relative,1,bouton 1,2,bouton 2,1,0,0,5,5,522,522,0,0,522,0,5,522,0,0,0,522,5,0,522,85,NA,Logs experimental data,150,NA,0,no,no,mono,no,18,NA,black,zero,right,768,NA,335.949114738,psycho,bouton 1,bouton 2,French,black,32,D,control,25,50,4000,NA,50,50,psycho,NA,8,chisel,NA,NA,31,asymm_garage_chisel,no,3,NA,0,NA,1,2,NA,left,NA,NA,NA,NA,legacy,3,yes,180,240,NA,experiment,0,even,asymm,legacy,NA,NA,NA,NA,NA,NA,NA,NA,NA,2124.33695793,NA,NA,NA,NA,NA,NA,NA,NA,NA,2500,Orientation effect,NA,108,upper,1024,24.5764355818,-24.5764355818,384,0,384,187,5
NA,NA,opposite,NA,white,6,6,NA,NA,psycho,kitchen,no,no,NA,incompatible,0,NA,relative,1,bouton 1,2,bouton 2,2,0,0,5,5,523,523,0,0,523,0,5,523,0,0,0,523,5,0,523,85,NA,Logs experimental data,150,NA,0,no,no,mono,no,18,NA,black,zero,left,768,NA,414.329636534,psycho,bouton 1,bouton 2,French,black,32,E,left,25,50,4000,NA,50,50,psycho,NA,8,sharpeningsteel,NA,NA,29,asymm_kitchen_sharpeningsteel,no,3,NA,0,NA,1,2,NA,right,NA,NA,NA,NA,legacy,3,yes,180,240,NA,experiment,0,even,asymm,legacy,NA,NA,NA,NA,NA,NA,NA,NA,NA,2124.33695793,NA,NA,NA,NA,NA,NA,NA,NA,NA,2500,Orientation effect,NA,108,lower,1024,-22.2082942494,22.2082942494,384,0,384,-219,-7
